benchmark,dataset,method,pearson,spearman,rmse,mae,ccc
pseudo,tabula_sapiens_Bone_Marrow,nusvr,0.7303300846771504,0.7248359154939352,0.08236693338051489,0.06417569645614705,0.7166179950719399
pseudo,tabula_sapiens_Bone_Marrow,daism,0.600171143550092,0.24452380952380956,0.47076537394630125,0.38413872900525514,0.5830691184290837
pseudo,tabula_sapiens_Bone_Marrow,immucellai,0.7566203655567687,0.6451715321253859,0.05051913402374272,0.04035870049856699,0.7200831735980051
pseudo,tabula_sapiens_Bone_Marrow,deseq2,0.8948120188317472,0.814799443707329,0.05731123791764987,0.039142183545758366,0.8850566865048715
pseudo,tabula_sapiens_Bone_Marrow,mixture,0.6660918315603372,0.69997274421929,0.10338790066790478,0.0747988343028718,0.6750724586582104
pseudo,tabula_sapiens_Bone_Marrow,hspe,0.1480526234930087,-0.11023809523809527,0.33949521676595684,0.2244853695742744,0.2799439248722751
pseudo,tabula_sapiens_Bone_Marrow,prede,0.4554930054070191,0.34181003951391437,0.156080666270801,0.13608121504751675,0.42488199680199185
pseudo,tabula_sapiens_Bone_Marrow,bisqueref,0.6415028261653817,0.4866666666666667,0.1072382801930864,0.08144664559314693,0.6131343339758288
pseudo,tabula_sapiens_Bone_Marrow,dsa,0.26478230916928813,0.3047247977781795,0.2789104350643098,0.18155062444347883,0.2676001690615584
pseudo,tabula_sapiens_Bone_Marrow,demixt,-0.15257764224853346,-0.24666666666666667,0.11874009208304022,0.0960683704207343,-0.14534631345812257
pseudo,tabula_sapiens_Bone_Marrow,decompress,0.014263739953778345,0.12784290955625788,0.15397057386868263,0.12689950690403348,0.01223367183976036
pseudo,tabula_sapiens_Bone_Marrow,aric,0.6034146039391279,0.7137226557934615,0.05991534561132527,0.04831427453467055,0.5778036671158684
pseudo,tabula_sapiens_Bone_Marrow,deconvseq,0.2715645920076526,0.1719047619047619,0.22600495659661368,0.175451015525452,0.3137433940291796
pseudo,tabula_sapiens_Bone_Marrow,bayesprism,0.6520147906379258,0.4928571428571428,0.11652718644991991,0.08632483923668768,0.6479624326508873
pseudo,tabula_sapiens_Bone_Marrow,sweetwater,0.24964159230641722,0.2814285714285715,0.06309454134099528,0.04990015948204806,0.22676369870162183
pseudo,tabula_sapiens_Bone_Marrow,toast,0.7187254913978778,0.08190476190476191,0.21430260066311327,0.15258561405413787,0.7029707273936403
pseudo,tabula_sapiens_Bone_Marrow,geneformer/longer,0.3075024357570298,0.1530952380952381,0.06977017477684096,0.05446607294201383,0.26143901775589573
pseudo,tabula_sapiens_Bone_Marrow,geneformer/wider,0.23390005774214487,0.3492857142857143,0.06583163286286275,0.05220211592626704,0.2221697351015025
pseudo,tabula_sapiens_Bone_Marrow,geneformer/finetune,0.7270754656327062,0.7100000000000002,0.05143939385689289,0.04044887832943063,0.7014675502072524
pseudo,tabula_sapiens_Bone_Marrow,geneformer/default,0.10108579907262127,0.014523809523809526,0.07146630060336524,0.05610065832783851,0.08175606993657568
pseudo,tabula_sapiens_Bone_Marrow,dtangle,0.9319560992576883,0.5069047619047621,0.05189831531112584,0.042138073318368,0.9233380353262457
pseudo,tabula_sapiens_Bone_Marrow,ols,0.5068475924368079,0.458994462989944,0.10802096129225176,0.09151471505107599,0.4915275187716889
pseudo,tabula_sapiens_Bone_Marrow,epic,0.29390073878866163,0.14452380952380955,0.20575607850551494,0.1584346319568481,0.26320803108355906
pseudo,tabula_sapiens_Bone_Marrow,bisquemarker,0.6764633293652812,0.5307222008973198,0.1485260956268619,0.1128609939572406,0.797745106358656
pseudo,tabula_sapiens_Bone_Marrow,baycount,0.017103880400952835,-0.12976190476190477,0.07462350151201494,0.058549257321746234,0.003029582693325074
pseudo,tabula_sapiens_Bone_Marrow,deconf,-0.06998258348526337,0.38905932549266276,0.16061154326773316,0.12569584766735545,-0.07483742385402367
pseudo,tabula_sapiens_Bone_Marrow,adroit,0.7590463695910139,0.6164335829008549,0.08673052891522837,0.06509977331250653,0.7726127932536795
pseudo,tabula_sapiens_Bone_Marrow,mcpcounter,0.18055455720579572,0.015000000000000005,5.071336294471577,5.058328538491625,0.18855222634216037
pseudo,tabula_sapiens_Bone_Marrow,music,0.7306511407711649,0.6888580368590693,0.07769756227932985,0.061224157559180835,0.723601521514727
pseudo,tabula_sapiens_Bone_Marrow,ridge,0.5068823137613538,0.458994462989944,0.10804222490848508,0.09153905305028207,0.49156802962917057
pseudo,tabula_sapiens_Bone_Marrow,mysort,0.6899870912759352,0.6983888109672978,18.506307101771892,12.388827183950433,0.6844873456671043
pseudo,tabula_sapiens_Bone_Marrow,lindeconseq,0.7799459452552113,0.743166941347727,0.09966135856977265,0.0690515353787852,0.7804823636836173
pseudo,tabula_sapiens_Bone_Marrow,quantiseq,0.34704216219255785,0.16945560846231356,0.13695765485156866,0.12154427089178703,0.3439958634166185
pseudo,tabula_sapiens_Bone_Marrow,scaden,0.7262519539135966,0.24000000000000005,0.07574195112776415,0.06169091611347498,0.7453531777555187
pseudo,tabula_sapiens_Bone_Marrow,mixupvi,0.37456390797091343,0.25901895129829833,0.16571905741541892,0.14144230926843082,0.3752154887471597
pseudo,tabula_sapiens_Bone_Marrow,autogenes,0.6054977423549021,0.4196599517845736,0.08966695182252525,0.06908076972022673,0.5904064075353539
pseudo,tabula_sapiens_Bone_Marrow,tape,0.2948812801965724,0.2516666666666667,0.09162790385687655,0.07188706226082425,0.2908134189988269
real,altman_Arunachalam,pca_ridge,0.7130766635130081,0.9370620755305337,0.04093724480046461,0.025651890262248976,0.7029336827278717
real,altman_Arunachalam,bulkformer/bootstrap,0.6937,,0.0318,,
real,altman_Arunachalam,bulkformer/fstat,0.6608,,0.0331,,
real,altman_Arunachalam,bulkformer/ridge_scaler_loo,0.6848307592892456,0.9580142289727642,0.0406892140076525,0.024981852883025395,0.6771475408460901
real,altman_Arunachalam,bulkformer/ridge_scaler,0.692,0.9603298533574487,0.03199141155418182,0.023635585024562224,0.6871259488856053
real,altman_Arunachalam,bulkformer/mean_pool,0.601,0.9588313585145027,0.034748119490530215,0.026466048649273655,0.5851113050137225
real,altman_Arunachalam,bulkformer/random_mean_pool,0.7237,0.9696005892837335,0.028170085292727187,0.020905363973025608,0.7081690633169083
real,altman_Arunachalam,bulkformer/random,0.7374,0.9684516749071044,0.026610206777317513,0.02030051687519518,0.7336362564287116
real,altman_Arunachalam,bulkformer/ridge,0.6046,0.947432780410346,0.03635444903782632,0.026423479142910617,0.6212377443176197
real,altman_Arunachalam,bulkformer/ridge_loo,0.6429398242622584,0.9543437859882359,0.04775273729947354,0.027882378603757856,0.646488902678137
real,altman_Arunachalam,recide,0.45171117709475406,-0.2795031055900621,0.3688907211512667,0.29379418434388277,0.4346301442836233
real,altman_Arunachalam,fardeep,0.3841171648230523,0.39130434782608686,0.32268655113348843,0.2824271473844744,0.35759323308987495
real,altman_Arunachalam,fardeep/default,0.3841171648230523,0.39130434782608686,0.32268655113348843,0.2824271473844744,0.35759323308987495
real,altman_Arunachalam,deconrnaseq,0.41194863249318076,-0.9937888198757763,0.5963408487628982,0.521645741969756,0.40674710771387373
real,altman_Arunachalam,deconrnaseq/default,0.41194863249318076,-0.9937888198757763,0.5963408487628982,0.521645741969756,0.40674710771387373
real,altman_Arunachalam,cibersortx,0.0,0.0,0.9218361491267351,0.9214912949457542,0.0
real,altman_Arunachalam,cibersortx/default,0.0,0.0,0.9218361491267351,0.9214912949457542,0.0
real,altman_Arunachalam,scdc,-0.11327036611430963,-0.9937888198757763,0.6552055145191639,0.5844915688970211,-0.08036423873125917
real,altman_Arunachalam,scdc/default,-0.11327036611430963,-0.9937888198757763,0.6552055145191639,0.5844915688970211,-0.08036423873125917
real,altman_Arunachalam,squid,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,squid/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,deconpeaker,0.3839572564141078,-0.16770186335403725,0.3460581775801584,0.2880765033664119,0.37128688421567274
real,altman_Arunachalam,deconpeaker/default,0.3839572564141078,-0.16770186335403725,0.3460581775801584,0.2880765033664119,0.37128688421567274
real,altman_Arunachalam,decode,0.4880953566638837,-0.9937888198757763,0.5968011099291407,0.5237979408868417,0.5022050962340242
real,altman_Arunachalam,demixsc,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,demixsc/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,pca_ridge_loo,0.7134451746482068,0.9560807734294031,0.041316990871642326,0.024639346681694017,0.6999640591067701
real,altman_Arunachalam,diffformer,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,diffformer/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,nnls,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,nnls/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,bulkformer_random_mean_pool_loo,0.7186978537914694,0.9650219761405322,0.03484358681548815,0.022076296438306865,0.7008864696069459
real,altman_Arunachalam,rna-sieve,0.22702363093529207,-0.9875776397515527,0.4665101078141247,0.3752648422492812,0.16265005423580764
real,altman_Arunachalam,rna-sieve/default,0.22702363093529207,-0.9875776397515527,0.4665101078141247,0.3752648422492812,0.16265005423580764
real,altman_Arunachalam,countbridges,0.4725456580875349,-0.9751552795031054,0.4808446086892032,0.3854154263041643,0.45466503853339535
real,altman_Arunachalam,scgpt/da,0.25291668745815654,0.9875776397515527,0.3323763392577316,0.2781353273276411,0.2373174947014604
real,altman_Arunachalam,scgpt/ridge_scaler_loo,0.5301004566404105,0.9478464598798609,0.05245426821527283,0.03362780616019675,0.5223127384268912
real,altman_Arunachalam,scgpt/ridge_scaler,0.4907,0.9465236662068104,0.04870994723017461,0.038038791272521674,0.48651063970753106
real,altman_Arunachalam,scgpt/mmd,0.3362372023158009,0.9627329192546582,0.3864809365861754,0.2910912278304157,0.39802366114073306
real,altman_Arunachalam,scgpt/lr_7e5,0.244314945931423,0.9689440993788818,0.4081267568734043,0.3029900604296036,0.3299886078408374
real,altman_Arunachalam,scgpt/ridge,0.3119,0.955714468742064,0.057724884955327585,0.04361832738398366,0.32106837977332986
real,altman_Arunachalam,scgpt/search/ridge_cv,0.0,-0.4198879052970833,0.5593579473121566,0.45918719737455554,0.0
real,altman_Arunachalam,scgpt/search/nusvr,0.0,0.4219898624667735,0.41163746195978224,0.31575128424197735,0.0
real,altman_Arunachalam,scgpt/search/centroid_ridge,0.00032267689638383905,-0.1791468763262804,0.482079605682403,0.38784373071816497,-0.0010895641525943021
real,altman_Arunachalam,scgpt/search/elasticnet,-0.014215335840667686,0.3302639364616672,0.399353339522914,0.30704528660934466,0.005154748523524553
real,altman_Arunachalam,scgpt/search/centroid_nusvr,0.0,-0.4198879052970833,0.5593579473121566,0.45918719737455554,0.0
real,altman_Arunachalam,scgpt/search/ensemble,0.0,0.4219898624667735,0.41163746195978224,0.31575128424197735,0.0
real,altman_Arunachalam,scgpt/finetune,0.2822865155060189,0.9627329192546582,0.38820384151146003,0.2910837777899163,0.3164359167070204
real,altman_Arunachalam,scgpt/ridge_loo,0.16674261410707164,0.9352002437330522,0.0711771698940746,0.04517871580815695,0.15602081182389774
real,altman_Arunachalam,scgpt/frozen,0.24295434357015838,0.8881987577639749,0.343362578302082,0.28165191372026716,0.2343834492459262
real,altman_Arunachalam,debcam,-0.3376864556755786,-0.7888198757763973,0.4292518497563436,0.35945026722605095,-0.3191283771159455
real,altman_Arunachalam,debcam/default,-0.3376864556755786,-0.7888198757763973,0.4292518497563436,0.35945026722605095,-0.3191283771159455
real,altman_Arunachalam,daism,0.5147145361667239,0.9937888198757763,0.29245676654213365,0.2786239543245389,0.5108372704163324
real,altman_Arunachalam,daism/default,0.5147145361667239,0.9937888198757763,0.29245676654213365,0.2786239543245389,0.5108372704163324
real,altman_Arunachalam,deseq2,0.5453911431933905,-0.05590062111801241,0.32940640788786796,0.280844285921094,0.5391838521244814
real,altman_Arunachalam,deseq2/default,0.5453911431933905,-0.05590062111801241,0.32940640788786796,0.280844285921094,0.5391838521244814
real,altman_Arunachalam,bisqueref,0.17696378524361484,0.1366459627329192,0.3741596253292037,0.3116762566595953,0.157245173552029
real,altman_Arunachalam,bisqueref/default,0.17696378524361484,0.1366459627329192,0.3741596253292037,0.3116762566595953,0.157245173552029
real,altman_Arunachalam,dsa,0.4009595109843097,0.6894409937888197,0.3102529559394836,0.2785386789957486,0.3932074803616461
real,altman_Arunachalam,dsa/default,0.4009595109843097,0.6894409937888197,0.3102529559394836,0.2785386789957486,0.3932074803616461
real,altman_Arunachalam,demixt,0.3370612657506574,0.012422360248447211,0.32640944086469065,0.2821851119646209,0.3573938286715396
real,altman_Arunachalam,demixt/default,0.3370612657506574,0.012422360248447211,0.32640944086469065,0.2821851119646209,0.3573938286715396
real,altman_Arunachalam,scgpt_lora,0.4174794416544658,0.8855053395061974,0.0673860410107314,0.04741746022511818,0.38659759767809393
real,altman_Arunachalam,scgpt_lora/default,0.39969398975372317,0.9400098744237222,0.05798036977648735,0.03699634224176407,0.3699824081035924
real,altman_Arunachalam,bayesprism,0.4636751713562251,-0.950310559006211,0.4764395667986758,0.3794874723817313,0.4460358269823439
real,altman_Arunachalam,bayesprism/default,0.4636751713562251,-0.950310559006211,0.4764395667986758,0.3794874723817313,0.4460358269823439
real,altman_Arunachalam,toast,0.3975203605418343,0.5776397515527949,0.31406560204690576,0.27977841761072164,0.38297850995399874
real,altman_Arunachalam,toast/default,0.3975203605418343,0.5776397515527949,0.31406560204690576,0.27977841761072164,0.38297850995399874
real,altman_Arunachalam,geneformer/ridge_scaler_loo,0.488854961249274,0.9417219828634871,0.051750856627484916,0.03406917034918757,0.46979903428807585
real,altman_Arunachalam,geneformer/ridge_scaler,0.4758,0.9496005892837336,0.04367072516671918,0.034033134712156854,0.4347087387441607
real,altman_Arunachalam,geneformer/ridge,0.503,0.9542159738991182,0.04376897097067652,0.03398736457106373,0.4603233673725084
real,altman_Arunachalam,geneformer/ridge_loo,0.5111485886624554,0.9416977794298675,0.0519979824068605,0.03419138424066509,0.4784092549494379
real,altman_Arunachalam,geneformer/default,0.2236781585445842,0.8944099378881986,0.3089286019516465,0.2787573875500213,0.15638908541768
real,altman_Arunachalam,dtangle,0.5359408621726516,-0.09937888198757759,0.3287600889110987,0.2807448819188911,0.5239939701560496
real,altman_Arunachalam,dtangle/default,0.5359408621726516,-0.09937888198757759,0.3287600889110987,0.2807448819188911,0.5239939701560496
real,altman_Arunachalam,transcriptformer/ridge_scaler_loo,0.5721844971200876,0.9547654611243568,0.05192190396256425,0.031215484722304388,0.5811308140295408
real,altman_Arunachalam,transcriptformer/ridge_scaler,0.6469,0.9726375456651409,0.038493221946768005,0.028738170954320984,0.6462517173659645
real,altman_Arunachalam,transcriptformer/ridge,0.6469,0.9726375456651409,0.038493221946768005,0.028738170954320984,0.6462517173659645
real,altman_Arunachalam,transcriptformer/ridge_loo,0.5617242266633603,0.9535232250995119,0.05100899705718317,0.03130722909403031,0.5647051681640198
real,altman_Arunachalam,ols,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,ols/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,bulkformer_mean_pool,0.608976739147181,0.9542159738991182,0.041897618194380086,0.02729032153260732,0.5785454283050786
real,altman_Arunachalam,epic,0.3897968253510036,-0.3478260869565217,0.401869200555698,0.31727779436429127,0.3908603865057504
real,altman_Arunachalam,epic/default,0.3897968253510036,-0.3478260869565217,0.401869200555698,0.31727779436429127,0.3908603865057504
real,altman_Arunachalam,bisquemarker,0.34377765664887816,0.11801242236024842,0.4266197826222691,0.3327749925555843,0.34452225225602207
real,altman_Arunachalam,bisquemarker/default,0.34377765664887816,0.11801242236024842,0.4266197826222691,0.3327749925555843,0.34452225225602207
real,altman_Arunachalam,bulkformer_random,0.6222719105809162,0.9213189009520153,0.04924257454667898,0.03177293857450828,0.612794640649563
real,altman_Arunachalam,deconf,0.3733184978587241,0.055900621118012424,0.40896890608809183,0.32899493757268927,0.35712457008553167
real,altman_Arunachalam,deconf/default,0.3733184978587241,0.055900621118012424,0.40896890608809183,0.32899493757268927,0.35712457008553167
real,altman_Arunachalam,adroit,0.541705562304535,-0.7391304347826086,0.42924917941139645,0.33072810185436363,0.5275002409606205
real,altman_Arunachalam,adroit/default,0.541705562304535,-0.7391304347826086,0.42924917941139645,0.33072810185436363,0.5275002409606205
real,altman_Arunachalam,bulkformer_random_mean_pool,0.7209258165708655,0.9757544354375797,0.029407902142754322,0.019569343980621372,0.6901319316097816
real,altman_Arunachalam,stack/progressive4,0.1546333775408329,0.9378881987577637,0.37384660903529765,0.2897483314277569,0.18577763615907247
real,altman_Arunachalam,stack/longer,0.1630395124455632,0.9937888198757763,0.43744523419093967,0.33016818736347037,0.2063689244707951
real,altman_Arunachalam,stack/wider,0.10795869546790168,0.9937888198757763,0.4527491299178066,0.3488618931951631,0.126118962726967
real,altman_Arunachalam,stack/ridge_scaler_loo,0.6321777753462282,0.9523293959419067,0.04540038312790214,0.02862645218677872,0.6098313678128295
real,altman_Arunachalam,stack/ridge_scaler,0.6468,0.9572928969760413,0.03532419546266965,0.02684658742942455,0.634741951265665
real,altman_Arunachalam,stack/progressive3,0.012390800913497325,0.9937888198757763,0.43553870805161304,0.3285207238729815,0.042649675508663554
real,altman_Arunachalam,stack/ridge,0.5987,0.9572928969760413,0.03856961074301663,0.029813449516869473,0.5970008499727293
real,altman_Arunachalam,stack/ridge_loo,0.5945504801180725,0.9488729078175508,0.047420250466133136,0.0307160757471605,0.5809561645638256
real,altman_Arunachalam,stack/default,0.10474668579766461,0.9937888198757763,0.44448610838037417,0.3379725405853433,0.13281214598606883
real,altman_Arunachalam,ridge,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,ridge/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,lindeconseq,0.4189601577229946,-0.6583850931677018,0.4303789738075256,0.33329577244749065,0.4041996774667193
real,altman_Arunachalam,lindeconseq/default,0.4189601577229946,-0.6583850931677018,0.4303789738075256,0.33329577244749065,0.4041996774667193
real,altman_Arunachalam,quantiseq,0.42782704591635323,-0.8633540372670806,0.47068266179015106,0.3713427325168531,0.40860022852425615
real,altman_Arunachalam,quantiseq/default,0.42782704591635323,-0.8633540372670806,0.47068266179015106,0.3713427325168531,0.40860022852425615
real,altman_Arunachalam,scaden,0.5138012696715708,-0.2795031055900621,0.34754366271384857,0.28415373406639405,0.5019579213929812
real,altman_Arunachalam,scaden/default,0.5138012696715708,-0.2795031055900621,0.34754366271384857,0.28415373406639405,0.5019579213929812
real,altman_Arunachalam,mixupvi,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,mixupvi/default,0.0,-0.9937888198757763,0.7053612315597774,0.6434359131325782,0.0
real,altman_Arunachalam,scfoundation/ridge_scaler_loo,0.5323240636882854,0.9476629430375324,0.049356192201747626,0.029762506527763567,0.5496025944083028
real,altman_Arunachalam,scfoundation/ridge_scaler,0.5716,0.9603298533574486,0.03929460294926057,0.030752760949672792,0.5328592392843898
real,altman_Arunachalam,scfoundation/ridge,0.5395,0.9664836995112949,0.0388309029972987,0.030389844940338473,0.49887045029084937
real,altman_Arunachalam,scfoundation/ridge_loo,0.5344527297016637,0.9504579740934331,0.04887474039950844,0.029961712831346472,0.5422167638887352
real,altman_Arunachalam,autogenes,0.4789855838618625,-0.5962732919254656,0.351211698139485,0.2867527274936075,0.45952501686666425
real,altman_Arunachalam,autogenes/default,0.4789855838618625,-0.5962732919254656,0.351211698139485,0.2867527274936075,0.45952501686666425
real,altman_Arunachalam,bulkformer_mean_pool_loo,0.623319862983827,0.9574011787715485,0.04264326113111088,0.026959325654915905,0.6059963807360592
real,altman_Arunachalam,bulkformer_random_loo,0.6142423119792987,0.9386736009517673,0.050908422141331185,0.03226174392429724,0.6045560971188444
real,demixsc_retina,pca_ridge,0.42972352992413215,0.9571428571428573,0.042970732421734506,0.029915068526523453,0.3571428571428571
real,demixsc_retina,bulkformer/bootstrap,0.694,,0.0498,,
real,demixsc_retina,bulkformer/fstat,0.6655221395022426,0.8439030585677305,0.07854543017467697,0.044886892843798216,0.6531545141817687
real,demixsc_retina,bulkformer/ridge_scaler_loo,0.2328461128763932,0.9054314647628626,0.06777960740033408,0.035463220108082845,0.07505432047140193
real,demixsc_retina,bulkformer/ridge_scaler,0.719796571716736,0.9526939648635647,0.0640886812411785,0.029548044039192454,0.6714285714285714
real,demixsc_retina,bulkformer/mean_pool,0.448,0.9571428571428573,0.0212711424564149,0.01868004804281597,0.5142857142857142
real,demixsc_retina,bulkformer/random_mean_pool,0.6097,0.9642857142857142,0.01855141506141517,0.016203487751248247,0.5714285714285714
real,demixsc_retina,bulkformer/random,0.7203,0.8510459157105876,0.05365231921532299,0.04146436002846917,0.6285714285714284
real,demixsc_retina,bulkformer/ridge,0.6426518291562155,0.8081887728534447,0.08723339578830466,0.05336155739020883,0.6849181701428452
real,demixsc_retina,bulkformer/ridge_loo,0.1748400375853123,0.7784709394341761,0.0950112619351417,0.049272647187982174,0.33448575129308733
real,demixsc_retina,recide,0.3561500175179776,0.3836042548029326,0.13273776235969373,0.09891610170634124,0.26303230821248264
real,demixsc_retina,fardeep,0.4266404515183822,0.48753415840000836,0.12829531718262935,0.09437649847627545,0.2603425261681319
real,demixsc_retina,deconrnaseq,0.15003488779490207,0.48436029415167825,0.15069490233564606,0.10546580461704892,0.05567484544691551
real,demixsc_retina,cibersortx,0.4578225691668348,0.38439207818854215,0.12140819086078727,0.0930450014631747,0.2746499331893544
real,demixsc_retina,scdc,0.35904190571517475,0.6288170755645127,0.15595819935512964,0.10522183172831809,0.3061591020918827
real,demixsc_retina,squid,0.0,0.0,0.17027358425456943,0.12940671768707482,0.0
real,demixsc_retina,deconpeaker,0.42925977712690916,0.5534166107970767,0.09640309605483036,0.08140711947773875,0.25646430223876765
real,demixsc_retina,decode,0.12852675089708215,0.03273809523809524,0.17991830343495746,0.14325538394125223,0.07704110398001307
real,demixsc_retina,demixsc,0.15308834804428076,0.6026749396075411,0.19224290079412565,0.128864955768518,0.07090448209113565
real,demixsc_retina,pca_ridge_loo,0.27883972666249385,0.8120507522081096,0.11643707324686797,0.04660190535292384,0.4659961198016152
real,demixsc_retina,diffformer,0.1530883480442806,0.6026749396075411,0.19224290079412557,0.128864955768518,0.07090448209113565
real,demixsc_retina,cpm,0.5176375848037651,0.32589285714285715,0.11628372988030056,0.09846169690186647,0.42170902034824514
real,demixsc_retina,dwls,0.6964518896805867,0.4538690476190477,0.08555873690679451,0.06686290461603786,0.573737764655209
real,demixsc_retina,deconica,0.04068965148728138,-0.08483065962952151,0.2548822167408798,0.18107687447994145,-0.021782181527398886
real,demixsc_retina,bayice,0.16271314607628135,0.06547619047619051,0.18941387433160575,0.14135348661988825,0.122954610703417
real,demixsc_retina,nnls,0.17556493116567776,0.6026749396075411,0.1331820268120797,0.09702846193998657,0.10599659745588734
real,demixsc_retina,bulkformer_random_mean_pool_loo,0.36858357381165696,0.9002976190476192,0.046273095239192714,0.02686159290305746,0.4320957036843515
real,demixsc_retina,emeth,0.34347104382054916,0.3676731801123885,0.11251673273032839,0.08290747270401237,0.30014578156814226
real,demixsc_retina,countbridges,0.5878588100417625,0.31250000000000006,0.10811986466698166,0.08574757993926072,0.4257506110787323
real,demixsc_retina,scgpt/da,0.15131199859532282,0.18750000000000003,0.1665741131371573,0.11102460175295974,0.07904879689371005
real,demixsc_retina,scgpt/ridge_scaler_loo,0.3163095572693485,0.9017857142857144,0.05442569386695845,0.0327081633416489,0.35938710277780467
real,demixsc_retina,scgpt/ridge_scaler,0.06513407664695325,0.9214285714285715,0.04477434599151212,0.029615907049033052,-0.04285714285714286
real,demixsc_retina,scgpt/mmd,0.16296809103200816,0.17261904761904767,0.153227194805354,0.10760929289537365,0.0334057291380626
real,demixsc_retina,scgpt/lr_7e5,0.18116738563772988,0.18750000000000003,0.15491397526242073,0.1059667677977554,0.06347547402592527
real,demixsc_retina,scgpt/ridge,0.1785431535766516,0.9642857142857142,0.03686247925815715,0.02166973310256078,0.09999999999999998
real,demixsc_retina,scgpt/finetune,0.23951485842115736,0.1785714285714286,0.15961824903013272,0.10872786941932074,0.12024756656315445
real,demixsc_retina,scgpt/ridge_loo,-0.4029140180562537,0.9235853040336517,0.0628681977067946,0.03394002178290703,-0.5943711374335585
real,demixsc_retina,scgpt/frozen,0.057230131995358834,0.23809523809523814,0.17400663496050917,0.13490430018094038,0.014216132601074082
real,demixsc_retina,nusvr,0.32796495883227833,0.3335535776349188,0.09854852405300502,0.0746143884535487,0.2194935978087971
real,demixsc_retina,daism,0.1819555035054296,0.6979166666666669,0.13967173269358968,0.10309589770381021,0.04517412301346426
real,demixsc_retina,immucellai,0.4677977216804302,0.23907496170957288,0.13996281266479355,0.10814201277159652,0.272004177194692
real,demixsc_retina,deseq2,0.6076230614596762,0.18123117018609416,0.13479054712239005,0.10286456450935488,0.41608687388798987
real,demixsc_retina,bisqueref,0.3065174344392489,0.1535148295241391,0.1975088759309097,0.14804263908777604,0.3020202183814968
real,demixsc_retina,dsa,0.0397603051899771,-0.37599433964323764,0.30979162348788747,0.23833869047619047,0.017691567684081696
real,demixsc_retina,decompress,0.03479334526862288,-0.23807501855139498,0.2814848343938258,0.2079225315384008,-0.03465149653841983
real,demixsc_retina,aric,0.4103362232875155,0.15029761904761907,0.1102345158077068,0.08544639470977841,0.2794779795145644
real,demixsc_retina,scgpt_lora/default,0.5980022294180733,0.9151785714285715,0.043486446142196655,0.032448455691337585,0.5062008816758843
real,demixsc_retina,bayesprism,0.4933050965455593,0.2008928571428572,0.11865411144765238,0.09419590689946002,0.3049466711233251
real,demixsc_retina,toast,0.4198638420425499,-0.19494047619047625,0.26291641674460925,0.1725437469681452,0.15591566719508004
real,demixsc_retina,geneformer/longer,0.12166435281882151,0.3333333333333333,0.18503269308435638,0.13815231021248864,0.08479700979689937
real,demixsc_retina,geneformer/wider,0.03334990925403074,0.09970238095238097,0.17587293840870882,0.13430606889706634,0.012419749762375783
real,demixsc_retina,geneformer/ridge_scaler_loo,0.09217411894400974,0.918154761904762,0.05479318939494374,0.02921799184640058,0.12465278722028632
real,demixsc_retina,geneformer/ridge_scaler,-0.05490771827782329,0.9785714285714286,0.0358194775799224,0.02318130592735115,-0.19999999999999996
real,demixsc_retina,geneformer/finetune_pb5k,0.3806624897803606,0.21279761904761907,0.20443965694038047,0.141658042102656,0.3357012276918991
real,demixsc_retina,geneformer/ridge,-0.050685068336629654,0.9785714285714286,0.03248212016506917,0.020414345020684337,-0.09999999999999999
real,demixsc_retina,geneformer/finetune,0.40276999582271117,0.18005952380952386,0.1738481960945565,0.1309868657179327,0.3193528537212137
real,demixsc_retina,geneformer/ridge_loo,0.06440705662634073,0.9300595238095238,0.052965225001603694,0.028034516366343545,0.18068129272638073
real,demixsc_retina,geneformer/default,0.10825156557406636,0.26636904761904767,0.1726873721347637,0.13022498351354012,0.06918534164746572
real,demixsc_retina,dtangle,0.5988501441164021,0.22321428571428573,0.11395843917589714,0.09196487514121125,0.4231379159352832
real,demixsc_retina,transcriptformer/pca_ridge_loo,-0.18059144798485563,0.9255952380952381,0.05931502907422537,0.03310699179920618,-0.18962200528650727
